objectid,filename,title,creator,date,description,publisher,subject,subject_2,yontem,period,important_names,important_institutions,place_of_birth,latitude,longitude,veriyi_giren,format
hatirat_0591,"Siyasi Hatıralar, 2 c.","Siyasi Hatıralar, 2 c.",Ali Fuat Cebesoy,1957,"Siyasi Hatıralar, 2 c.",Vatan Neşriyatı,Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Travma Anlatıları;Başarı Anlatıları;Otobiyografik/Biyografik Anlatılar,Osmanlı Dönemi (19. yy sonu - 1918);Milli Mücadele Dönemi (1919-1923);Erken Cumhuriyet (1923-1938),"Mustafa Kemal Atatürk,İsmet İnönü;Kazım Karabekir;Ali Fuat Cebesoy",Türkiye Büyük Millet Meclisi (TBMM);İttihat ve Terakki Cemiyeti;Cumhuriyet Halk Partisi (CHP),Üsküdar,41.016667,29.016667,Gizem Muslukcu,text
hatirat_0592,"Cemal Paşa'yı Kimler, Nasıl Öldürmüşlerdi?","Cemal Paşa'yı Kimler, Nasıl Öldürmüşlerdi?",Ali Fuat Cebesoy,1956,"Cemal Paşa'yı Kimler, Nasıl Öldürmüşlerdi?",DB,,,,,,,Üsküdar,41.016667,29.016667,Gizem Muslukcu,text
hatirat_0593,"Memoirs of a Turkish Statesman, 1913-1919","Memoirs of a Turkish Statesman, 1913-1919",Cemal (Cemal Pasha),1922,"Memoirs of a Turkish Statesman, 1913-1919","Hutchinson, George H. Doran",Devlet Erkânı ve Asker Hatıratları,Savaş hatıratları,Otobiyografik/Biyografik Anlatılar;Travma Anlatıları;Başarı Anlatıları,Osmanlı Dönemi (19. yy sonu - 1918),Cemal Paşa;Enver Paşa;Talat Paşa;Mustafa Kemal Atatürk,İttihat ve Terakki Cemiyeti;Osmanlı Ordusu;Osmanlı Hükümeti,Midilli,39.216667,26.283333,Gizem Muslukcu,text
hatirat_0594,İstiklal Savaşı'nda Adana Cephesi'nde 44 Kahraman Bir Fransız Taburunu Nasıl Esir Etmişti?,İstiklal Savaşı'nda Adana Cephesi'nde 44 Kahraman Bir Fransız Taburunu Nasıl Esir Etmişti?,Cemal Efe,,İstiklal Savaşı'nda Adana Cephesi'nde 44 Kahraman Bir Fransız Taburunu Nasıl Esir Etmişti?,ATAŞE Ktph. İST.,,,,,,,Balıkesir,39.647222,27.888056,Gizem Muslukcu,text
hatirat_0595,İstiklal Savaşı'nda Adanalıların Kahramanlık Destanları,İstiklal Savaşı'nda Adanalıların Kahramanlık Destanları,Cemal Efe,1937,İstiklal Savaşı'nda Adanalıların Kahramanlık Destanları,Bürhaneddin Bas.,,Savaş hatıratları,Başarı Anlatıları;Travma Anlatıları,,,,Balıkesir,39.647222,27.888056,Gizem Muslukcu,text
hatirat_0596,Söyleşiler-Nuri Bilge Ceylan,Söyleşiler-Nuri Bilge Ceylan,Mehmet Eryılmaz,2012,Söyleşiler-Nuri Bilge Ceylan,Norgunk Yay.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Hatırat,Cumhuriyet Dönemi,Nuri Bilge Ceylan,,,,,Merve Poyraz,text
hatirat_0597,Ziya Öztan,Ziya Öztan,Bircan Usallı Silan,2012,Ziya Öztan,Datça Altın Badem,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Manisa,38.749444,38.749444,Merve Poyraz,text
hatirat_0598,Öfke ve Tutkunun Yönetmeni: Metin Erksan,Öfke ve Tutkunun Yönetmeni: Metin Erksan,Burçak Evren,2013,Öfke ve Tutkunun Yönetmeni: Metin Erksan,Erü İletişim Fak Yay.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0599,Necip Sarıcı,Necip Sarıcı,Burçak Evren,2013,Necip Sarıcı,Adana Büy. Bel,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0600,"İnsan Yılmaz Güney: Yaşadı, Gördü, Anlattı","İnsan Yılmaz Güney: Yaşadı, Gördü, Anlattı",M. Şehmus Güzel,2013,"İnsan Yılmaz Güney: Yaşadı, Gördü, Anlattı",Kaynak Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,Diyarbakır-Ergani,38.269167,39.761667,Merve Poyraz,text
hatirat_0601,Muhsin Ertuğrul’un Sineması,Muhsin Ertuğrul’un Sineması,Alim Şerif Onaran,2013,Muhsin Ertuğrul’un Sineması,Agora Kitaplığı,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Muhsin Ertuğrul,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0602,Lütfi Ö. Akad,Lütfi Ö. Akad,Alim Şerif Onaran,2013,Lütfi Ö. Akad,Agora Kitaplığı,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0603,Metin Erksan ve Sineması Üzerine,Metin Erksan ve Sineması Üzerine,Funda Masdar,2013,Metin Erksan ve Sineması Üzerine,DÜNYAKİV,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,Bitlis-Tatvan,38.502222,42.281389,Merve Poyraz,text
hatirat_0604,Feyzi Tuna: Yönetmenin Yolculuğu,Feyzi Tuna: Yönetmenin Yolculuğu,Okan Ormanlı,2014,Feyzi Tuna: Yönetmenin Yolculuğu,Kriter Y.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0605,Yücel Çakmaklı Milli Sinemanın Kurucusu,Yücel Çakmaklı Milli Sinemanın Kurucusu,Burçak Evren,2014,Yücel Çakmaklı Milli Sinemanın Kurucusu,Küre Yay.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yücel Çakmaklı,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0606,Zeki Ökten: Yeşilçam’da Özgün Bir Yönetmen,Zeki Ökten: Yeşilçam’da Özgün Bir Yönetmen,Şükran K. Esen,2014,Zeki Ökten: Yeşilçam’da Özgün Bir Yönetmen,Agora Kitaplığı,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Zeki Öztekin,,,,,Merve Poyraz,text
hatirat_0607,Derviş Zaim Üzerine Notlar,Derviş Zaim Üzerine Notlar,Sancar Seçkiner,2014,Derviş Zaim Üzerine Notlar,Efil Yayınev,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Derviş Zaim,,,,,Merve Poyraz,text
hatirat_0608,Metin Erksan Efsanesi,Metin Erksan Efsanesi,Vadullah Taş,2014,Metin Erksan Efsanesi,GÖRSAV,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,Siirt,37.925,41.945833,Merve Poyraz,text
hatirat_0609,Bir Yılmaz Güney Biyografisi Benim Rahat Edemediğim Yerde Kimse İstirahat Edemez,Bir Yılmaz Güney Biyografisi Benim Rahat Edemediğim Yerde Kimse İstirahat Edemez,Birol Öztürk,2015,Bir Yılmaz Güney Biyografisi Benim Rahat Edemediğim Yerde Kimse İstirahat Edemez,Yason Yayınevi,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,Ordu,40.983333,37.883333,Merve Poyraz,text
hatirat_0610,"Oyuncu, Yönetmen, Senarist, Yapımcı Yılmaz Güney","Oyuncu, Yönetmen, Senarist, Yapımcı Yılmaz Güney",Barış Saydam;Burçak Evren,2015,"Oyuncu, Yönetmen, Senarist, Yapımcı Yılmaz Güney",Adana Altın Koza Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0611,Türk Sinemasının ‘’Yorgun Savaşçı’’sı Halit Refiğ,Türk Sinemasının ‘’Yorgun Savaşçı’’sı Halit Refiğ,Ali Can Sekmeç,2015,Türk Sinemasının ‘’Yorgun Savaşçı’’sı Halit Refiğ,İBB Kültür AŞ Yay.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Halit Refiğ,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0612,Yılmaz Güney Sineması,Yılmaz Güney Sineması,Nihat Taydaş,2015,Yılmaz Güney Sineması,Alter Yayıncılık,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,Kars-Sarıkamış-Hamamlı,40.3084,42.7022,Merve Poyraz,text
hatirat_0613,Türkiye sinemasında ustalar: Lütfi Akad / Masters of Cinema in Turkey: Lütfi Akad,Türkiye sinemasında ustalar: Lütfi Akad / Masters of Cinema in Turkey: Lütfi Akad,Burçak Evren;Müge Turan,2016,Türkiye sinemasında ustalar: Lütfi Akad / Masters of Cinema in Turkey: Lütfi Akad,İstanbul Modern,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Lütfi Akad,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0614,Karanlıkta Işığı Yakalamak - Bir Ahmet Uluçay Derlemesi,Karanlıkta Işığı Yakalamak - Bir Ahmet Uluçay Derlemesi,Barış Saydam,2016,Karanlıkta Işığı Yakalamak - Bir Ahmet Uluçay Derlemesi,Küre Yay,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Ahmet Uluçay,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0615,"Aşktan, Ölümden Başka Bir Şey Kalmadı","Aşktan, Ölümden Başka Bir Şey Kalmadı",Metin Erksan,2017,"Aşktan, Ölümden Başka Bir Şey Kalmadı",Kırmızı Kedi,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,Çanakkale,40.151944,26.405556,Merve Poyraz,text
hatirat_0616,Yönetmen Can Doğan,Yönetmen Can Doğan,Hamdi Gültekin,2017,Yönetmen Can Doğan,40’lar Kulübü Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Can Doğan,,Isparta-İslamköy,37.9244,30.655,Merve Poyraz,text
hatirat_0617,Metin Erksan: Kuyuda Bir Yönetmen,Metin Erksan: Kuyuda Bir Yönetmen,Mücahit Gündoğdu,2017,Metin Erksan: Kuyuda Bir Yönetmen,Cümle Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,Sivas-Altınyayla,39.272,36.752,Merve Poyraz,text
hatirat_0618,Sansür ve Mülkiyetin Karşısında Metin Erksan,Sansür ve Mülkiyetin Karşısında Metin Erksan,Funda Masdar Kara,2017,Sansür ve Mülkiyetin Karşısında Metin Erksan,Yitik Ülke Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,Bitlis-Tatvan,38.502222,42.281389,Merve Poyraz,text
hatirat_0619,Sinema ve Tarihçi Metin Erksan Dokuz Dağın Efesi’nde Sosyal Eşkıyalık Meselesi,Sinema ve Tarihçi Metin Erksan Dokuz Dağın Efesi’nde Sosyal Eşkıyalık Meselesi,Tunç Yıldırım,2017,Sinema ve Tarihçi Metin Erksan Dokuz Dağın Efesi’nde Sosyal Eşkıyalık Meselesi,ES Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,Ankara,39.928889,32.854722,Merve Poyraz,text
hatirat_0620,Halit Refiğ-Ben Aşkı Doğu’da Tanıdım Batı’da Ölümü Gördüm,Halit Refiğ-Ben Aşkı Doğu’da Tanıdım Batı’da Ölümü Gördüm,Gülper Refiğ;Başak Aker,2018,Halit Refiğ-Ben Aşkı Doğu’da Tanıdım Batı’da Ölümü Gördüm,Yeditepe Yayınevi,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Halit Refiğ,,Ankara,39.928889,32.854722,Merve Poyraz,text
hatirat_0621,Nuri Bilge Ceylan Sineması: Türkiyeli Bir Sinemacının Küresel Hayal Gücü,Nuri Bilge Ceylan Sineması: Türkiyeli Bir Sinemacının Küresel Hayal Gücü,Bülent Dikmen;Graeme Gilloch;Craig Hammond;Özge Çelik,2018,Nuri Bilge Ceylan Sineması: Türkiyeli Bir Sinemacının Küresel Hayal Gücü,Metis Yay,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Nuri Bilge Ceylan,,,,,Merve Poyraz,text
hatirat_0622,Lütfi Ö. Akad-Bir Anlatı Ustası,Lütfi Ö. Akad-Bir Anlatı Ustası,Mücahit Gündoğdu;Âtıf Bedir,2020,Lütfi Ö. Akad-Bir Anlatı Ustası,Cümle Yayınlar,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Lütfi Akad,,Sivas-Altınyayla,39.272,36.752,Merve Poyraz,text
hatirat_0623,Yılmaz Güney Sineması - Çukurova Gerçeğinin Estetiği,Yılmaz Güney Sineması - Çukurova Gerçeğinin Estetiği,Şükran Kuyucak Esen,2020,Yılmaz Güney Sineması - Çukurova Gerçeğinin Estetiği,Su Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,,,,Merve Poyraz,text
hatirat_0624,1990 Sonrası Türk Sineması,1990 Sonrası Türk Sineması,Nigar Pösteki,2005,1990 Sonrası Türk Sineması,Es Yay,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0625,Türk Sinemasının Kilometre Taşları: Dönemler ve Yönetmenler,Türk Sinemasının Kilometre Taşları: Dönemler ve Yönetmenler,Şükran Kuyucak Esen,2010,Türk Sinemasının Kilometre Taşları: Dönemler ve Yönetmenler,Agora Kitaplığı,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0626,"Son Dönem Türk Sinemasında Gerçekçilik - 1990 Sonrası Sinemamızda Gerçekçi İzler, Filmler ve Yönetmenler","Son Dönem Türk Sinemasında Gerçekçilik - 1990 Sonrası Sinemamızda Gerçekçi İzler, Filmler ve Yönetmenler",Fırat Sayıcı,2016,"Son Dönem Türk Sinemasında Gerçekçilik - 1990 Sonrası Sinemamızda Gerçekçi İzler, Filmler ve Yönetmenler",Literatürk Academia,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0627,Tür(k) Sinemasında Auteurler - 2000 Sonrası Türk Sinemasında Türler ve Yönetmenler,Tür(k) Sinemasında Auteurler - 2000 Sonrası Türk Sinemasında Türler ve Yönetmenler,Gizem Parlayandemir;Yıldız Derya Birincioğlu,2016,Tür(k) Sinemasında Auteurler - 2000 Sonrası Türk Sinemasında Türler ve Yönetmenler,Kriter Yayınevi,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0628,Türk Film Yönetmenleri Sözlüğü,Türk Film Yönetmenleri Sözlüğü,Agâh Özgüç,1995,Türk Film Yönetmenleri Sözlüğü,Afa,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Kocaeli-Kandıra,41.072222,30.161111,Merve Poyraz,text
hatirat_0629,Türk Sinemasına Yeni Bakış: Yönetmen Sineması,Türk Sinemasına Yeni Bakış: Yönetmen Sineması,Nigar Pösteki,2005,Türk Sinemasına Yeni Bakış: Yönetmen Sineması,Es Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0630,Biyografya 6: Türk Sinemasında Yönetmenler,Biyografya 6: Türk Sinemasında Yönetmenler,Kolektif;Ayşegül Yaraman,2006,Biyografya 6: Türk Sinemasında Yönetmenler,Bağlam Yayıncılık,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0631,Türk Sinemasında Kadın Yönetmenler Sözlüğü,Türk Sinemasında Kadın Yönetmenler Sözlüğü,Berceste Gülçin Özdemir;Burçak Evren,2010,Türk Sinemasında Kadın Yönetmenler Sözlüğü,DKİV Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0632,Ulusal Sinema Kavgas,Ulusal Sinema Kavgas,Halit Refiğ,1971,Ulusal Sinema Kavgas,Hareket Y,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İzmir,38.424611,27.132667,Merve Poyraz,text
hatirat_0633,Hatıralar: Türk Sinemasında 65 Yıl,Hatıralar: Türk Sinemasında 65 Yıl,Cemil Filmer,1984,Hatıralar: Türk Sinemasında 65 Yıl,Emek Matbaacılık,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0634,Benden Sonra Tufan Olmasın,Benden Sonra Tufan Olmasın,Muhsin Ertuğrul,1989,Benden Sonra Tufan Olmasın,Nejat Eczacıbaşı V,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Metin Erksan,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0635,"Hayallerim, Aşkım ve Ben (Söylemek Güzeldir)","Hayallerim, Aşkım ve Ben (Söylemek Güzeldir)",Atıf Yılmaz,1991,"Hayallerim, Aşkım ve Ben (Söylemek Güzeldir)",Simavi Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Mersin,36.794444,34.6275,Merve Poyraz,text
hatirat_0636,"İnsan, Militan ve Sanatçı","İnsan, Militan ve Sanatçı",Yılmaz Güney,1995,"İnsan, Militan ve Sanatçı",Güney Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Adana-Yenice,36.7461,35.3178,Merve Poyraz,text
hatirat_0637,Türk Sinemasında İdeoloji,Türk Sinemasında İdeoloji,Mesut Uçakan,1997,Türk Sinemasında İdeoloji,Düşünce Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Kırıkkale,39.84,33.505278,Merve Poyraz,text
hatirat_0638,Bir Sinemacının Anıları,Bir Sinemacının Anıları,Atıf Yılmaz,2002,Bir Sinemacının Anıları,Doğan Kitapçılık,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Mersin,36.794444,34.6275,Merve Poyraz,text
hatirat_0639,Işıkla Karanlık Arasında,Işıkla Karanlık Arasında,Lütfi Ö. Akad;Emre Aydın,2004,Işıkla Karanlık Arasında,Türkiye İş Bankası Yay.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0640,Yılmaz Güney...: Herkes Ondan Söz Ediyor,Yılmaz Güney...: Herkes Ondan Söz Ediyor,Ahmet Soner,2005,Yılmaz Güney...: Herkes Ondan Söz Ediyor,Güney Yayıncılık,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,Yılmaz Güney,,İstanbul-Üsküdar,41.023889,29.016389,Merve Poyraz,text
hatirat_0641,Bir Yeşilçam Masalı: Türk Sinemasında Yönetmen Olmak,Bir Yeşilçam Masalı: Türk Sinemasında Yönetmen Olmak,Oğuz Gözen,2006,Bir Yeşilçam Masalı: Türk Sinemasında Yönetmen Olmak,Akis Kitap,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul-Güngören,41.035,28.8575,Merve Poyraz,text
hatirat_0642,Doğruyu Aradım Güzeli Sevdim,Doğruyu Aradım Güzeli Sevdim,Halit Refiğ;Irmak Zileli,2009,Doğruyu Aradım Güzeli Sevdim,Bizim Kitaplar,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İzmir,38.424611,27.132667,Merve Poyraz,text
hatirat_0643,Sevgili Halit - Halit Refiğ’e Mektuplar,Sevgili Halit - Halit Refiğ’e Mektuplar,Selim İleri;Mehmet Said Aydın,2011,Sevgili Halit - Halit Refiğ’e Mektuplar,Everest Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Hatırat,Cumhuriyet Dönemi,Halit Refiğ,,İstanbul-Kadıköy,40.986944,29.036667,Merve Poyraz,text
hatirat_0644,Aynadan Yansıyan Hatıralar: Benim Güzel Gördüğüm,Aynadan Yansıyan Hatıralar: Benim Güzel Gördüğüm,Erden Kıral;Korkut Erdur,2012,Aynadan Yansıyan Hatıralar: Benim Güzel Gördüğüm,Agora Kitaplığı,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Gölcük,40.717222,29.822778,Merve Poyraz,text
hatirat_0645,Işık Gölge Oyunları,Işık Gölge Oyunları,Ümit Ünal;Gül Yaşartürk,2012,Işık Gölge Oyunları,YKY,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İzmir-Tire,38.089722,27.731944,Merve Poyraz,text
hatirat_0646,"Sinema, Benim Memleketim: Filmlerimin Öyküsü","Sinema, Benim Memleketim: Filmlerimin Öyküsü",Fatih Akın,2013,"Sinema, Benim Memleketim: Filmlerimin Öyküsü",Doğan Kitap,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Almanya-Hamburg,53.55,10,Merve Poyraz,text
hatirat_0647,Sinema İçin Bunca Acıya Değer mi?,Sinema İçin Bunca Acıya Değer mi?,Ahmet Uluçay;Semih Atiş,2018,Sinema İçin Bunca Acıya Değer mi?,Küre Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0648,Selimiye Mektupları,Selimiye Mektupları,Yılmaz Güney,,Selimiye Mektupları,Güney Film Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Adana-Yenice,36.7461,35.3178,Merve Poyraz,text
hatirat_0649,Sinemanın ‘Dişil’ Yüzü Türkiye’de Kadın Yönetmenler,Sinemanın ‘Dişil’ Yüzü Türkiye’de Kadın Yönetmenler,Semire Ruken Öztürk,2004,Sinemanın ‘Dişil’ Yüzü Türkiye’de Kadın Yönetmenler,Om Yayınevi,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
hatirat_0650,"Türk Sinemasında Yerli Arayışlar: Yücel Çakmaklı, Halit Refiğ, Zeki Ökten Anısına","Türk Sinemasında Yerli Arayışlar: Yücel Çakmaklı, Halit Refiğ, Zeki Ökten Anısına",Abdurrahman Şen,2010,"Türk Sinemasında Yerli Arayışlar: Yücel Çakmaklı, Halit Refiğ, Zeki Ökten Anısına",Kült. ve Tur. Bak. Küt. ve Y.,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,Sivas-Hafik,39.85,37.383333,Merve Poyraz,text
hatirat_0651,Türk Sinemasında Kadın Yönetmenler Sözlüğü,Türk Sinemasında Kadın Yönetmenler Sözlüğü,Burçak Evren,2010,Türk Sinemasında Kadın Yönetmenler Sözlüğü,DKİV Yayınları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,İstanbul,41.013611,28.955,Merve Poyraz,text
hatirat_0652,Son Dönem Türk Sinemasında Kadın Yönetmen Bakışı,Son Dönem Türk Sinemasında Kadın Yönetmen Bakışı,Rengin Ozan,2014,Son Dönem Türk Sinemasında Kadın Yönetmen Bakışı,Köprü Kitapları,Sanatçı Hatıratları,Sinema ve sanat odaklı hatırat,Başarı Anlatıları,Cumhuriyet Dönemi,,,,,,Merve Poyraz,text
